text,retweet_count,favorite_count,is_retweet,date,score
RT WhiteHouse We continue to monitor Tropical Storm Laura closely and stand ready to help ,6939,0,0,2020-08-28,180.2449606327427
139M is heading to New Orleans in USDOT funding for NewOrleansRTA Happy to support bus service and major fleet improvements for the great people of Louisiana and help them keep moving safely,6909,32218,0,2020-08-13,364.77344467816005
RT seanhannity BREAKING McConnell shoots down Schumer impeachment demands ,7953,0,1,2019-12-18,145.96401418011413
RT disposable13 BrandonStraka ScottPresler I was in the Marine Corps in the 1990s There are plenty of gay Marine's nobody ever even ca,3248,0,0,2020-08-16,294.5660496576582
RT PollWatch2020 1 BREAKING Democracy Institute shows Trump up nationally and in battlegroundsNational Popular VoteTrump 48Biden,4226,0,0,2020-08-30,240.25012911514776
LAW amp ORDER,50774,285801,0,2020-08-31,44.95372175107376
FBI Director apologizes for FISA Errors of which there were far to many to be a coincidence FoxNews Chris what about all of the lives that were ruined because of the socalled errors Are these dirty cops going to pay a big price for the fraud they committed,36195,133399,0,2020-01-11,497.0908259233283
Dont allow RIGGED ELECTIONS ,38519,122828,0,2020-05-02,60.61214419654659
RT VCFDPIO CoastInc  VCFD responded to boat fire off the north side of Santa Cruz Island at approximately 328am USCG helping suppo,4812,0,0,2019-09-02,309.8023753309496
RT IngrahamAngle The president has maximum positive impact on the country and his approval numbers when he focuses on advancing his pea,9771,0,0,2019-10-01,240.22684507753806
RT WhiteHouse The greatest economy in history is coming back  ,10777,0,0,2020-06-13,118.11201784263598
SampP closes at Record High ,17368,85655,0,2019-06-21,65.40212126096131
State Rep Greg Murphy is running for Congress in North Carolina District 3 We really need Greg in Washington He is great w/ the Military our Vets amp your 2A Strong on Crime and the Border has had my Total Endorsement for a long time Please vote for Greg on September 10th,13633,49323,0,2019-09-05,496.0431569720343
of Anger and Outrage and we will then be able to bring all sides together in Peace and Harmony Fake News Must End,19630,80430,0,2018-10-29,238.60176881041988
I will be holding a News Conference at 330 PM at the White House Thank you,21045,128641,0,2020-04-04,177.0584674333781
RT TomFitton HUGE HUNDREDS of Security Violations Tied to Clinton Emails CRIMEDeep State Enemies List Targets RealDonaldTrump Family,9005,0,0,2019-10-19,236.57581792427183
RT RoyalFamily An official photograph of Her Majesty The Queen The Prince of Wales NATO Secretary General and Heads of State and Gov,9254,0,1,2019-12-04,266.19308891719066
RT TeamTrump Elected Georgia Democrat RepVernonJones to President realDonaldTrump on protecting ALL lives I stand in solidarity with,9781,0,0,2020-07-14,245.0269958717543
RT PrisonPlanet DangerousMy opinionsOr giving a handful of giant partisan corporations the power to decide who has free speech,20071,0,0,2019-05-04,211.3649468339157
Thank you JerryBrownGov Look forward to joining you and GavinNewsom tomorrow in California We are with you ,10646,49420,0,2018-11-17,260.8694054847155
I am thrilled to be back in the Great State of Wisconsin with the extraordinary men amp women of Derco Aerospace We are here today to celebrate the triumphant return of American Manufacturing and everything we are doing to keep the assembly lines rolling,12054,48412,0,2019-07-13,424.058100159565
RT TVNewsHQ Foxs Chris Wallace In our interview last week with President Trump he questioned whether his opponent Joe Biden could han,12330,0,0,2020-07-26,255.09476249418563
Buffalo protester shoved by Police could be an ANTIFA provocateur 75 year old Martin Gugino was pushed away after appearing to scan police communications in order to black out the equipment OANN  I watched he fell harder than was pushed Was aiming scanner Could be a set up,47202,193015,0,2020-06-09,521.269382279387
RT dbongino Does it strike anyone else as odd that the Democrats have spent the entire day admitting that they impeached the President amp,16972,0,0,2020-01-22,272.71986859234653
RT MELANIAJTRUMP President Donald Trump and First Lady Melania Trump disembark from Marine One Melania looks STUNNING in Alexander McQue,11161,0,0,2020-07-04,272.0999862420795
RT PastorDScott Pastor Darrell Scott on growing concerns for social media's role in countrywide violence,7384,0,0,2020-06-06,193.7087889801773
Thank you David ,17274,84005,0,2020-02-15,43.59396260333709
RT GOP The fallout for the country has been missed opportunities They should be working w/ the President on lowering the cost of prescr,6103,0,0,2020-01-24,261.1011398179755
Thank you MAGA ,15263,61645,0,2020-08-29,49.94236247287467
RT DonaldJTrumpJr Maybe the left will one day stop trying desperately to destroy my family and especially realDonaldTrump Till then the,24163,0,0,2019-01-20,276.2090454924852
RT TeamTrump Tisa Clark CEO Of JD Clark Professional Services credits the PaycheckProtectionProgram for allowing her to keep her wor,4795,0,0,2020-04-29,284.3713892887608
RT GeraldoRivera Gloom settling on Democrats as they realize theyve taken their best kill shot amp missed Dems  in despair Republicans U,14607,0,0,2020-01-26,247.53261103635697
RT TreasurySpox US Treasury Designates China as a Currency Manipulator ,5659,0,0,2019-08-24,159.2568396694028
RT DHSgov For those in the path of Hurricane Florence make sure you have downloaded your states SC NC VA official emergency app  t,3187,0,1,2018-09-14,251.084022945169
Thank you Nan ,8890,36917,0,2020-03-06,42.98829194317354
GREAT PATRIOTS ,30150,146318,0,2020-08-30,35.6774566882161
RT DanScavino ,7509,0,0,2020-01-23,53.5559478053086
RT TeamTrump President realDonaldTrump I didnt back down from my promises and Ive kept every single one ,14896,0,0,2020-08-07,226.2163885020256
RT WhiteHouse LIVE President Trump Participates in a Coronavirus Briefing ,5555,0,0,2020-07-28,132.07485580757117
RT GreggJarrett New Evidence Confirms That The Russia Probe Against realDonaldTrump Was A Witch Hunt ,10615,0,0,2020-04-21,201.8922311077526
We send our deepest condolences to Lou and the entire Barletta family  he has been working so hard despite this terrible situation for the people of Pennsylvania Our thoughts and prayers are with you Lou,3313,13837,0,2018-10-23,405.9611887749094
RT GOP We believe now its time for us to have ears to hear to listen carefully I think its important that we listen first and then I,4485,0,0,2020-06-09,297.18418713971175
RT paulsperry Obamatrained Indivisible astroturfers  fake protesters posing as constituents or as CNN pretends voters  were b,7438,0,0,2019-10-05,249.74450381695246
Many believe that by the Senate giving credence to a trial based on the no evidence no crime read the transcripts no pressure  Impeachment Hoax rather than an outright dismissal it gives the partisan Democrat Witch Hunt credibility that it otherwise does not have I agree,28921,131514,0,2020-01-12,440.153859439351
RT DonaldJTrumpJr Since January 1 neither CNN nor MSNBC has booked a single Angel Mom  mothers of children brutally murdered by illegal,20565,0,0,2019-01-15,253.40879851465607
to it as appropriate The Task Force will also be very focused on Vaccines amp Therapeutics Thank you,11915,62417,0,2020-05-06,193.45873399068665
Thank you Eric So true ,11245,46511,0,2019-08-25,66.39944463517683
Psycho Joe Scarborough is rattled not only by his bad ratings but all of the things and facts that are coming out on the internet about opening a Cold Case He knows what is happening,32739,129250,0,2020-05-27,329.35906322888934
RT SenatorRisch Our nation needs more cyber professionals Congratulations to the three teams of coders from Skyline HS Centennial HS,1651,0,0,2020-06-05,212.8414010876418
Does anybody believe this man Caught ,33033,113518,0,2020-05-13,67.62940412105833
God bless the people of El Paso Texas God bless the people of Dayton Ohio,26056,147206,0,2019-08-04,187.3281443373392
RT marklevinshow Under Trump black unemployment is lowest in history  No doubt Democrats will shout racism ,8101,0,0,2019-11-03,180.58229388965617
Congressman Russ Fulcher RussFulcher is an incredible Representative for the people of Idaho He fully supports the Border Wall Life our Vets and the Second Amendment Russ has my Complete and Total Endorsement ID01,11575,49364,0,2020-06-02,363.4443452792697
RT realDonaldTrump THE SILENT MAJORITY IS STRONGER THAN EVER BEFORE,49622,0,0,2020-06-20,142.49562753520905
Bernie Sanders volunteers are trashing Elizabeth Pocahontus Warren Everybody knows her campaign is dead and want her potential voters Mini Mike B is also trying but getting tiny crowds which are all leaving fast Elizabeth is very angry at Bernie Do I see a feud brewing,19773,109184,0,2020-01-13,451.9106719774297
Americans know by now that the Impeachment inquiry is just another hoax and silent coup to remove the President from office JJ Crovatto  Dont worry JJ Schiff is a leaker amp corrupt politician who made up what I said on the call in order to hurt the Republican Party amp me,18169,78035,0,2019-10-29,520.9691374077519
More than anything else the Radical Left Do Nothing Democrats like AOC Omar Cryin Chuck Nervous Nancy amp Shifty Schiff are angry amp deranged over the fact that Republicans are up to 191 Federal Judges amp Two Great New Supreme Court Justices Dont blame me blame Obama,24173,96831,0,2020-01-24,461.38149438927735
Almost everyone agrees that my Administration has done more in less than two years than any other Administration in the history of our Country Im tough as hell on people amp if I werent nothing would get done Also I question everybody amp everythingwhich is why I got elected,28860,118462,0,2018-09-05,448.2284024293743
RT SteveHiltonx  ALSO first details of Republican policy platform EXCLUSIVE tonight Trump 2nd Term Agenda 9pm don't miss it,7432,0,0,2020-08-23,246.56643691381922
Leaving the Great State of Ohio ,15580,94243,0,2019-07-13,74.49706471632064
I will be interviewed by seanhannity tonight at 900 PM on FoxNews Enjoy,15767,67167,0,2019-04-25,176.46095521443453
