text,retweet_count,favorite_count,is_retweet,date,score
RT GreggJarrett Coronavirus Crisis  Americans Fear the Lockdown More Than The Virus ,7890,0,0,2020-04-10,9.866467
RT NHCAtlantic A Tropical Storm Warning is now in effect for Hurricane Dorian north of Deerfield Beach to Sebastian Inlet Florida A T,2576,0,0,2019-09-01,10.400435
GovMikeDeWine just updated me on the devastation from the many tornadoes that struck Ohio early this morning My Administration fully supports the people of the great State of Ohio as they begin the cleanup and recovery,11959,59481,0,2019-05-29,10.465296
RT TommyHicksGOP Joe Biden actually wants to raise taxes over 7 trillion on the American peopleErinMPerrine ,11751,0,0,2020-08-02,11.158119
RT VP Even the Washington Post the Democrats favorite newspaper supports passage of the USMCA Congress should pass it this fall and g,10578,0,0,2019-09-13,10.837368
RT Scooter172 dbongino The fire fighters union bosses are endorsing a failure,2405,0,0,2019-05-01,9.817423
RT RichardGrenell We need a Lion to change Washington DC realDonaldTrump ,20129,0,0,2020-08-14,10.03994
Seattle Mayor says about the anarchists takeover of her city it is a Summer of Love These Liberal Dems dont have a clue The terrorists burn and pillage our cities and they think it is just wonderful even the death Must end this Seattle takeover now,50505,208958,0,2020-06-12,9.505233
RT DavidJHarrisJr To all the celebrities posting memes connecting the cop that killed George Floyd to President realDonaldTrumpStop,14415,0,0,2020-06-06,10.471584
RT RichLowry True and its confounding that they ever thought totally glossing over it was a good idea,3625,0,0,2020-08-30,10.400678
RT SecondLady Wishing you a very special birthday FLOTUS Happy Birthday ,6796,0,0,2020-04-26,10.834386
And if the Federal Government wasnt getting ready to go in and we were all set it would still be a squatters anarchists mess ,9437,36202,0,2020-07-04,10.645412
Thank you to OANN for the absolutely incredible Special Report narrated by PearsonSharp Seldom do the American people get to see journalistic work of this quality Now it would be great if the legitimate sections of law enforcement would study your SMEARS SPIES AND LIES,15072,52250,0,2019-11-03,10.9483595
Louisiana get out and vote REPUBLICAN before going to the big game today A runoff will be a tremendous win for your Great State  lower taxes and car insurance and better protection of your 2nd Amendment Fantastic being with you last night,17308,71187,0,2019-10-12,10.1425085
RT GOPChairwoman You can't deny our economy is roaring fastest GDP growth in 13 years 1M more job openings than people looking for,20005,0,0,2019-03-22,10.8463
Paul Cook is a decorated Marine Corps Veteran who loves and supports our Military and Vets He is Strong on Crime the Border and supported Tax Cuts for the people of California Paul has my total and complete Endorsement,16062,64539,0,2018-09-05,10.390807
RT marclotter NEVER FORGET that Joe Bidens team is helping bailout people arrested during these riots,12275,0,0,2020-06-02,10.46691
RT JimJordan Yesterday the Democrats impeached our PresidentToday they passed a bill to raise your taxesMaybe next year theyll tr,33014,0,1,2019-12-20,10.400185
RT WhiteHouse The job surge we're seeing is widespread across American industries ,8185,0,0,2020-06-05,10.613044
RT LionelMedia Two complete sellouts whove been compromised and are heavily blackmailable forced to announce one of the most cosmically,8434,0,0,2020-05-10,9.698037
RT SteveDaines The PaycheckProtectionProgram is critical for MT small businesses and workers Its officially OUT of money We must boos,3321,0,0,2020-04-18,9.871432
HAPPY MEMORIAL DAY,38628,268741,0,2020-05-25,11.287511
Brett McGurk who I do not know was appointed by President Obama in 2015 Was supposed to leave in February but he just resigned prior to leaving Grandstander The Fake News is making such a big deal about this nothing event,19475,86601,0,2018-12-22,10.583673
The White House is a smooth running machine We are making some of the biggest and most important deals in our countrys history  with many more to come The Dems are going crazy,16439,71651,0,2018-09-10,9.648955
RT FrancisBrennan This was a week that clearly wasn't good for the Democratic Party It was there no good terrible rotten week  CNN,4829,0,0,2020-02-08,10.246851
RT SenateGOP  SIGNEDPresident realdonaldtrump just signed Phase 35 of coronavirus relief legislation into lawHere's what it inclu,5871,0,0,2020-04-25,10.09357
The White House CoronaVirus Task Force headed by Vice President Mike Pence has done a fantastic job of bringing together vast highly complex resources that have set a high standard for others to follow in the future Ventilators which were few amp in bad shape are now being,21556,107590,0,2020-05-06,10.061574
RT dbongino ALL LIVES MATTER,24182,0,0,2020-08-30,10.604752
New documents just released reveal General Flynn was telling the truth and the FBI knew it OANN,50085,180072,0,2020-07-11,10.587417
RT WhiteHouse At the direction of the President the US military has taken decisive defensive action to protect US personnel abroad b,27474,0,0,2020-01-03,9.832532
So nice thank you ,16736,74157,0,2019-10-29,11.218961
dagenmcdowell Every Democrat is running to raise taxes She Pocahontas lied about her ethnicity that was her problem MariaBartiromo  So true Dagen,13490,58923,0,2020-02-12,10.692882
WOW The Trump Rally gives FoxNews the LARGEST SATURDAY NIGHT AUDIENCE IN ITS HUSTORY Isnt it amazing that virtually nobody in the Lamestream Media is reporting this rather major feat,36627,159638,0,2020-06-23,10.827442
RT realDonaldTrump USA will be bigger and stronger than ever before,16368,0,0,2020-05-23,10.872571
His President Trumps policies set a foundation that allowed us to survive the pandemic HeyTammyBruce SteveHiltonx FoxNews  True we built something so strong that we are now setting economic growth records again  Jobs amp Growth,16002,69308,0,2020-06-21,10.540784
RT RichardGrenell fact check realDonaldTrump kicked the Nazi out of NYC after 14 years and multiple Presidents allowed him to stay htt,23244,0,1,2018-09-08,10.400668
Watched Da Nang Dick Blumenthal on television spewing facts almost as accurate as his bravery in Vietnam which he never saw As the bullets whizzed by Da Nang Dicks head as he was saving soldiers,19662,81537,0,2018-12-08,10.853274
President Donald J Trump Approves Florida Emergency Declaration ,7724,34804,0,2018-10-10,10.535758
Senator Shelley Moore Capito CapitoforWV is doing a tremendous job for the great people of West Virginia She strongly defends our Second Amendment Supports our Veterans and is Strong on Life and the Border,11483,49250,0,2020-05-02,10.25614
The Fake Newspaper ,16228,53411,0,2020-06-04,9.164501
RT realDonaldTrump LAW amp ORDER,49278,0,0,2020-06-16,11.068672
RT DanScavino President Trump arrives in Guilford Maine MAGA2020 ,46548,0,0,2020-07-09,11.063824
I am happy to inform all of the people living their Suburban Lifestyle Dream that you will no longer be bothered or financially hurt by having low income housing built in your neighborhood,40681,193213,0,2020-07-29,10.648565
James Comey is a disgrace to the FBI amp will go down as the worst Director in its long and once proud history He brought the FBI down almost all Republicans amp Democrats thought he should be FIRED but the FBI will regain greatness because of the great men amp women who work there,27156,109718,0,2019-05-10,9.994633
RT WhiteHouse President realDonaldTrump announces historic action to deliver a future of safety and security for Americans of every rac,11613,0,0,2020-06-17,9.977418
RT FDNY FDNY members show their appreciation for 100 FEMA National Ambulance Contract units as they deploy back home after 30 days spent,5323,0,0,2020-05-02,10.629106
Representative Ilhan Omar is again under fire for her terrible comments concerning Israel Jewish groups have just sent a petition to Speaker Pelosi asking her to remove Omar from Foreign Relations Committee A dark day for Israel,30438,123029,0,2019-03-05,10.50665
The whole Russia thing was a Hoax and the Ukraine thing is a Hoax and the Democrats are a Joke This is a disaster for them DevinNunes FoxNews The Do Nothing Democrats are hurting our Country and they dont care,22398,81437,0,2019-11-24,10.373831
FoxNews  BillHemmer  The public is watching and seeing for themselves how unfair this process is Corrupt politicians Pelosi and Schiff are trying to take down the Republican Party It will never happen we will take back the House,13309,50301,0,2019-11-01,10.274993
RT realDonaldTrump Sleepy Joe Biden and the Radical Left Democrats want to DEFUND THE POLICE I want great and well paid LAW ENFORCEMEN,59348,0,0,2020-06-07,9.791921
RT WhiteHouse President realDonaldTrump traveled to Tennessee to survey damage from the recent tornado and meet with families  We are,8813,0,0,2020-03-07,10.536556
Democrats need to help fix the border crisis or get out of Trumps way ,19784,76223,0,2019-04-05,10.244974
Intelligence Agencies were used against an American President DevinNunes  ShannonBream FoxNews  This should NEVER happen to a President again Dems are furious at Robert Mueller for his findings  NO COLLUSION NO OBSTRUCTION Now they should go back to work and legislate,20503,76295,0,2019-05-24,10.012938
PROMISES MADE PROMISES KEPT ,15786,58749,0,2019-09-07,8.754131
I am pleased to announce the House has passed our budget deal 284149 Great for our Military and our Vets A big thank you,19331,111227,0,2019-07-26,9.312388
This is a blowout Look at these manufacturing numbers a blowout MariaBartiromo,16149,69152,0,2019-12-06,10.8312235
RT paulsperry BREAKING Conflicted Biased Inspector General Has Long Track Record of 'Pulling Punches Warn Former Investigators,6763,0,0,2019-10-05,9.882837
RT PressSec Hardworking Americans know this sham is simply the dems weaponizing impeachment to try amp undermine realDonaldTrump who has,9416,0,1,2019-12-12,10.369251
The studentathletes have been working too hard for their season to be cancelled WeWantToPlay ,34481,139706,0,2020-08-11,10.045089
This will be remembered as one of the most shocking votes in the history of Congress If there is one thing we should all agree on its protecting the lives of innocent babies,52960,205025,0,2019-02-26,10.603314
Going up fast We need the Wall more than ever ,19287,70407,0,2020-03-10,10.483902
RT jpsal123 JillBernadette3 edhenry Sorry Jill I like Ed Henry but his question implied that the transcript specifically said dig up,4320,0,0,2019-09-29,10.281244
Shahira Knight has done a wonderful job as my Legislative Affairs Director at the White House She was outstanding for us and for our Country  will be a tremendous success in the private sector,8971,45423,0,2019-05-22,10.502519
Schiff is a Corrupt Politician ,15384,48229,0,2019-11-17,10.637733
RT dbongino Short List of Debunked Democrat Hoaxes1 Russian collusion 2 Ukrainian quid pro quo 3 the Steele dossier4 the pee,16375,0,0,2020-02-07,10.155193
RT GreggJarrett President Trump To Kick Off NYC 100th Veterans Day Parade ,6813,0,1,2019-11-09,10.307724
RT dbongino President Trump's best week ever continues ,8896,0,0,2020-02-07,10.893732
Vote MikeGarcia2020 by May 12th His opponent ChristyforCA25 voted to fire teachers and cut their salaries while bumping up her pay Now shes mocking our Great Vets We need Navy Fighter Pilot Mike Garcia in CA25 ,11331,34803,0,2020-05-12,10.52635
RT realDonaldTrump Why should I have the stigma of Impeachment attached to my name when I did NOTHING wrong Read the Transcripts A tota,32837,0,0,2020-01-13,10.364453
RT SteveGuest Reality Evidence of massive voter fraud in Paterson election court records showYet after fraud was found using maili,7936,0,0,2020-08-15,10.150092
Thank you ,18049,106453,0,2020-05-02,11.10663
I won the 2016 Election partially based on no Tax Returns while I am under audit which I still am and the voters didnt care Now the Radical Left Democrats want to again relitigate this matter Make it a part of the 2020 Election,19512,89994,0,2019-05-11,10.200795
This would be the first Impeachment in American history without a specific criminal statute or crime that the president whose impeached would have allegedly committed Paul Gigot The Wall Street Journal,20801,75471,0,2019-12-08,9.908912
RT realDonaldTrump I will be having a News Conference at the White House on this subject today at 600 PM CDC representatives and ot,13632,0,0,2020-02-27,10.607853
RT WhiteHouse LIVE POTUS amp FLOTUS Participate in Tree Planting Ceremony ,8874,0,0,2020-04-23,10.063237
RT SecretsBedard Spin Zone 63 say media biased agree with Bari Weiss rip on New York TimesRasmussenPoll also says 87 Republicans,3549,0,0,2020-07-18,9.680804
Does anybody really believe that Roger Stone a man whose house was raided early in the morning by 29 gun toting FBI Agents with Fake News CNN closely in toe was treated fairly How about the jury forewoman with her unannounced hatred amp bias Same scammers as General Flynn,29082,100864,0,2020-04-30,10.84539
Based on the attack on Saudi Arabia which may have an impact on oil prices I have authorized the release of oil from the Strategic Petroleum Reserve if needed in a tobedetermined amount,20336,85041,0,2019-09-15,10.17707
THANK YOU MAGA KAG ,15196,63180,0,2019-11-19,10.903991
RT KerriKupecDOJ The complaint unsealed today alleges that on June 22 2020 the four men along with other unidentified individuals d,13718,0,0,2020-06-27,10.602157
Many Gang Members and some very bad people are mixed into the Caravan heading to our Southern Border Please go back you will not be admitted into the United States unless you go through the legal process This is an invasion of our Country and our Military is waiting for you,40646,142735,0,2018-10-29,9.692575
Thank you Terrence ,18795,75045,0,2019-11-09,11.113769
RT MelissaAFrancis So proud I cannot wait to watch Harris on Sunday Way to go ,4550,0,0,2020-07-18,9.616373
Billionaire Tech Investor Peter Thiel believes Google should be investigated for treason He accuses Google of working with the Chinese Government foxandfriends  A great and brilliant guy who knows this subject better than anyone The Trump Administration will take a look,29460,108981,0,2019-07-16,9.627697
Amazing Evening ,6828,30016,0,2019-10-11,10.6915
The Economy is coming back fast ,20042,90811,0,2020-07-14,9.968042
RT LaraLeaTrump Awesome to see our team still working hard for realDonaldTrump   stay safe everybody ,6775,0,0,2020-03-28,10.651812
We are here on this beautiful spring day to unveil our plan to create a fair modern amp LAWFUL system of immigration for the US If adopted our plan will transform Americas immigration system into the pride of our Nation and the envy of the modern world ,20814,80224,0,2019-05-17,10.623239
RT johncardillo I told you all that the BuzzFeed story was nonsense ,11202,0,0,2019-01-19,11.20467
I will be in Louisiana tonight Love it to get Republicans to vote for either of our two great Republican Candidates and force a run off with John Bel Edwards who has done a really poor job of tax cutting car insurance cost worst in USA amp is suspect on your 2nd Amendment,12709,51104,0,2019-10-11,9.61198
RT DavidJHarrisJr I remember a man who said We need to secure our borders We need to bring businesses back to America  We need,39832,0,0,2020-03-21,10.393467
She should never have been on that jury Everything about this stinks JudgeJeanine seanhannity FoxNews,16686,69746,0,2020-02-21,10.278345
MailIn Ballots will lead to massive electoral fraud and a rigged 2020 Election Look at all of the cases and examples that are out there right now with the Patterson NJ being the most recent example Republicans in particular cannot let this happen,30756,107051,0,2020-07-03,10.004173
It now seems the General Flynn was under investigation long before was common knowledge It would have been impossible for me to know this but if that was the case and with me being one of two people who would become president why was I not told so that I could make a change,31253,128024,0,2019-05-17,10.155516
RT usembassytokyo POTUS amp AbeShinzo at the Imperial Palace for the Welcome Ceremony POTUSinJapan ,10977,0,0,2019-05-26,10.385696
RT realDonaldTrump The number of Coronavirus cases is strongly trending downward throughout the United States with few exceptions Very,37164,0,0,2020-05-18,10.422429
We broke them up last night fast Numerous are and will be in prison ,25952,106019,0,2020-06-24,9.193498
RT JimInhofe The President is not going to be removed from office  period The Houses action is nothing more than a political sham  on,11816,0,1,2019-12-19,10.314787
RT WhiteHouse Yesterday we unveiled the Guidelines for Opening Up America Again  ,7172,0,0,2020-04-18,10.63523
Should never happen to another President ,12911,46372,0,2020-02-11,10.061668
RT realDonaldTrump The people that know me and know the history of our Country say that I am  the hardest working President in history I,51720,0,0,2020-04-26,10.680921
to hurt Donald Trump and we the people that support him The Left has never accepted the results of the 2016 Election They never saw this coming This is not just about President Trump They hate everyone he is representing seanhannity FoxNews  Sean the amazing warrior,13637,54479,0,2019-11-13,10.238389
RT WhiteHouse LIVE President realDonaldTrump delivers remarks on getting students back to school ,9205,0,0,2020-08-13,10.966715
RT NHCAtlantic The Hurricane Warning has been extended northward to the North Carolina/Virginia border including Albemarle and Pamlico,3575,0,0,2019-09-04,10.188168
Matthew G Whitaker is a highly respected former US Attorney from Iowa He was chosen by Jeff Sessions to be his Chief of Staff I did not know Mr Whitaker Likewise as Chief I did not know Mr Whitaker except primarily as he traveled with AG Sessions No social contact,18273,76252,0,2018-11-10,10.802615
RT WhiteHouse NEXT UP President realDonaldTrump speaks on expanding health coverage options for small businesses amp workers ,4129,0,0,2019-06-15,10.822842
Thank you James ,16314,108619,0,2020-08-16,11.080271
RT realDonaldTrump As the Wall goes up illegal crossings go down This past week we built over 10 miles of Wall at our Southern Border,31511,0,0,2020-08-01,10.829411
I never directed Michael Cohen to break the law He was a lawyer and he is supposed to know the law It is called advice of counsel and a lawyer has great liability if a mistake is made That is why they get paid Despite that many campaign finance lawyers have strongly,18105,78687,0,2018-12-13,10.15484
RT GreggJarrett Heres Why The Justice Department Must Investigate Joe Bidens Quid Pro Quo ,9286,0,1,2019-12-18,10.226423
Just spoke with President JairBolsonaro of Brazil Our future Trade prospects are very exciting and our relationship is strong perhaps stronger than ever before I told him if the United States can help with the Amazon Rainforest fires we stand ready to assist,37685,176206,0,2019-08-24,10.940113
I want to apprise everyone of an incident in the Strait of Hormuz today involving USSBoxer a US Navy amphibious assault ship The BOXER took defensive action against an Iranian drone ,17667,74828,0,2019-07-19,10.733178
RT realDonaldTrump Sleepy Joe Biden is just a Trojan Horse for the Radical Left Agenda He will do whatever they want,41489,0,0,2020-07-30,10.446437
RT Varneyco The Trump Administration is considering providing direct financial relief to individuals affected by the coronavirus Former,2845,0,0,2020-03-22,10.8522835
I just had a long and productive call with President RTErdogan of Turkey We discussed ISIS our mutual involvement in Syria amp the slow amp highly coordinated pullout of US troops from the area After many years they are coming home We also discussed heavily expanded Trade,17811,80977,0,2018-12-23,10.414177
Its about peace and Prosperity thats how Republican Presidents get elected and this President has delivered on the Economy and hes delivered on keeping America Stronger amp Safer Our biggest enemy is not any one of these Democrats its the Media John McLaughlin pollster,14211,58214,0,2019-06-13,9.692635
PRESIDENTIAL HARASSMENT It should never be allowed to happen again,32241,161377,0,2019-02-07,9.868508
RT SenTedCruz Why should the American people care about Hunter Biden amp Burisma The answer is simple there is significant evidence of,14512,0,0,2020-01-28,10.737613
RT WhiteHouse LIVE Press Briefing with Coronavirus Task Force ,9277,0,0,2020-03-20,10.299893
Fake Journalists ,20468,93029,0,2020-05-12,9.741712
When your making an unsubstantiated statement that the President is making a claim having to do with quid pro quo this witness has blown a big hole into that statement The Ambassador put a dagger in the heart of Schiffs fairytale  Rep Lee Zeldin,16893,61739,0,2019-10-04,9.512574
We cant secure the Border because of the Democrats historic level of Obstruction The Presidents fed up with this His agenda is working The economy is growing at twice the rate it did under Obama Weve nominated and confirmed 68 Federal Judges 26 Court of Appeals Judges,15347,60642,0,2018-09-20,9.21924
Great fun and meeting with Prime Minister AbeShinzo Numerous Japanese officials told me that the Democrats would rather see the United States fail than see me or the Republican Party succeed  Death Wish,17468,70679,0,2019-05-25,10.143566
rebuilding Americas infrastructure with projects like the Portal North Bridge which I have given authorization to proceed,9565,53343,0,2020-06-13,11.031222
RT GOPChairwoman The last time America faced an economic downturn Michigan suffered mightily realDonaldTrump is working overtime to m,6779,0,0,2020-04-02,11.040423
RT EWErickson Rush Limbaugh gets an extraordinary amount of hate from people who failed in the talk radio business  These same people ar,6485,0,0,2020-05-28,9.781562
Fighting continues but the people of Afghanistan want peace in this never ending war We will soon see if talks will be successful North Korea relationship is best it has ever been with US No testing getting remains hostages returned Decent chance of Denuclearization,16621,80144,0,2019-01-30,9.749893
RT TeamTrump LaraLeaTrump and parscale bring Team Trump to Oregon and Arizona to rally supportersArizona is ready to stay red in 20,5382,0,1,2019-11-22,10.1928835
I was never planning a vote prior to the 2020 Election on the wonderful HealthCare package that some very talented people are now developing for me amp the Republican Party It will be on full display during the Election as a much better amp less expensive alternative to ObamaCare,24665,113917,0,2019-04-03,10.075588
I or VP never gave Governor Brian Kemp an OK on those few businesses outside of the Guidelines FAKE NEWS Spas beauty salons tattoo parlors amp barber shops should take a little slower path but I told the Governor to do what is right for the great people of Georgia amp USA,17291,79707,0,2020-04-24,9.800103
Chris Jacobs JacobsNY27 will be a tremendous Congressman who will always fight for New York He is Strong on the Border our Military and Vets and the Second Amendment Chris has my Complete and Total Endorsement Vote for Chris on June 23 NY27 ,12342,46397,0,2020-06-02,10.732921
Alex Acosta informed me this morning that he felt the constant drumbeat of press about a prosecution which took place under his watch more than 12 years ago was bad for the Administration which he so strongly believes in and he graciously tendered his resignation,11633,61930,0,2019-07-12,10.811038
Great Alan They are Fake News ,16617,73213,0,2020-04-21,11.0338545
RT kkamehameha DailyCaller They're not trying to hide anything They operate in the open knowing nobody will do a single thing about it,6871,0,0,2020-05-12,10.620307
So true ,13866,49552,0,2020-05-16,11.135504
RT ARmastrangelo Jim Jordan Why didn't you charge Joseph Mifsud for lying to the FBIRobert Mueller I cant get into itThis video i,10665,0,0,2019-08-13,10.617609
So nice ,240,769,0,2019-06-16,10.775538
READ THE TRANSCRIPTS The Impeachment Hoax is the greatest con job in the history of American politics The Fake News Media and their partner the Democrat Party are working overtime to make life for the United Republican Party and all it stands for as difficult as possible,20547,80902,0,2019-12-16,10.745578
A fantastic evening in Cape Girardeau Missouri Josh HawleyMO will be a tireless champion for YOU He is great on jobs great on tax cuts and tough on crime He shares your values and he will always support our Military Vets and Police Get out tomorrow and VOTE for Josh ,11798,46028,0,2018-11-06,10.138115
FAKE NEWS THE ENEMY OF THE PEOPLE,81178,402382,0,2020-04-27,8.770724
RT DavidRivkin Schiff's 'obstruction' theory  If he were confident in his legal position hed want to put the case to a judge Yet he s,3663,0,1,2019-12-12,10.696729
RT realDonaldTrump Many believe that by the Senate giving credence to a trial based on the no evidence no crime read the transcripts ,28806,0,0,2020-01-13,9.8057995
Thank you Robert Johnson ,18451,69619,0,2019-07-11,11.055996
Getting ready to leave for one of my favorite places the Florida Panhandle where weve given and are giving billions of  for the devastation caused by Hurricane Michael Even though the Dems are totally in our way they dont want money to go there were getting it done,16497,77179,0,2019-05-09,10.96266
RT JimJordan Chuck Schumer will never pass up an opportunity to play partisan games,13098,0,0,2020-04-10,10.280416
RT BrandonStraka WalkAway Rescue America Rally Chicago is under way and we are KILLING IT todayRescueChicago RESCUEAMERICA ,21395,0,0,2020-08-29,9.489627
RT charliekirk11 FactsCalifornias Motor Voter law resulted in AT LEAST 1500 people including noncitizens being registered to vote,20994,0,0,2020-04-18,9.70719
Thank you Steve ,11705,42673,0,2019-08-13,10.9891405
RT IWV POTUS realDonaldTrump has delivered on his promisesHe has a background in delivering economically He's promised to do cert,6767,0,0,2019-04-10,10.326516
RT NHCAtlantic Hurricane Dorian Advisory 42 Winds Increasing Along Portions of the Florida East Coast ,2584,0,0,2019-09-04,10.391856
RT NikkiBAEley When Nancy Pelosi receives a bill that will expedite relief to American workers but doesn't fund the Kennedy Center ,15659,0,0,2020-03-24,11.145083
I think the Democrats are going to lose many members over this DebbieLesko edhenry,8086,33216,0,2019-12-08,10.288842
RT WhiteHouse President realDonaldTrump has signed the LEGION Act allowing the AmericanLegion to extend benefits to 6 million addition,11543,0,0,2019-08-11,9.751717
THANK YOU TOLEDO OHIO,18353,82883,0,2020-01-10,11.003689
RT alexsalvinews Fox News Brit Hume calls the medias coverage of alleged collusion with the Trump campaign and Russia the worst journa,11894,0,0,2020-05-13,10.232006
RT brithume McConnell had a choice to be liked by Democrats and the media or to be effective He chose effective By wjmcgurn  ,10592,0,0,2020-01-28,10.199976
Veto Message to the House of Representatives for HJ Res 46 ,14314,54465,0,2019-03-16,10.062929
RT SenTedCruz IMPEACHMENT DAY 3 House Democrats have inadvertently thrown Joe Biden under the bus ,10794,0,0,2020-01-24,10.936331
This week you had Joe Biden call Arizona a CITY Nothing matters with him however because the Opposition Party Lamestream Media covers everything up  especially the corruption The Obama/Biden Administration is the most corrupt in history They even spied on my campaign,30803,123016,0,2020-07-26,10.198411
Interesting ,10943,40009,0,2020-06-04,11.66344
RT RepLeeZeldin Real Cracker Jack reporting here What actually happened in the room is Adam Schiff made up a new rule that day that NOTH,6953,0,0,2019-11-09,10.4117985
Beautiful afternoon in Elko Nevada Thank you Get out and VOTE TODAY MAGAJobsNotMobs ,11561,49297,0,2018-10-20,10.242128
There are 31 House Democrats in Trump won Congressional Districts Those Dems will have to answer to their constituents come 2020 If you look at the facts theres no crime theres no witness theres no evidence theres no victim President Zelensky said there was,1646,5350,0,2019-12-14,9.652265
RT TomFitton Tom Fitton on RealDonaldTrump Russia Mueller Probe 'They've KNOWN There Was NO Collusion And by the way DevinNunes is,12756,0,0,2019-03-26,10.292675
Congratulations to KarenHandel on running a great race and terrific primary victory  75 despite tough competition Previously beat Jon Ossoff who after his 2017 Congressional failure is now running against a GREAT Senator David PerdueSenate,10584,46196,0,2020-06-12,10.122765
The First Lady and I join all Americans in praying and grieving for the victims their families and the survivors We will stand by their side FOREVER ,15663,70955,0,2019-08-05,10.454166
RT GOPChairwoman While realDonaldTrump is standing up to Chinas unfair trade practices Joe Biden says they are not competition for us,11297,0,0,2019-05-11,10.826583
RT RepMarkWalker RepRatcliffe is the right choice for Director of National Intelligence  and for America,8903,0,0,2020-05-06,10.59542
RT MrMichaelBurkes Raise your hand if you'll be voting straight Republican in 77 days like me,22249,0,0,2020-08-19,10.709617
Congratulations Kimberley Great book ,8682,36263,0,2019-11-16,10.472161
RT TeamCavuto SenJohnBarrasso to Neil You have to be very concerned with your words and I'd expect much better from the Senate Minorit,2708,0,0,2020-03-22,10.147148
Blowout numbers on New Jobs and separately Services Market up,13208,62615,0,2018-10-03,9.213379
Wishing a Happy Passover to all those celebrating in America Israel and around the world ,21363,110656,0,2019-04-20,11.137537
Good luck Mary ,9178,38295,0,2018-10-27,10.716003
Thank you Jessica ,19211,76682,0,2019-06-22,10.981382
call the FBI about these calls and meetings How ridiculous I would never be trusted again With that being said my full answer is rarely played by the Fake News Media They purposely leave out the part that matters,3146,12169,0,2019-06-13,10.403458
As hard as I work amp as successful as our Country has become with our Economy our Military amp everything else it is ashame that the Democrats make us spend so much time amp money on this ridiculous Impeachment Lite Hoax I should be able to devote all of my time to the REAL USA,48625,276973,0,2020-01-04,9.527502
RT bennyjohnson 2A Protesters in Virginia singing the Star Spangled Banner ,16775,0,0,2020-01-20,9.494918
LAW amp ORDER,47752,276584,0,2020-07-14,9.08004
RT marklevinshow Tomorrow 8 PM eastern my big interview with my buddy Sean Hannity on Life Liberty amp Levin Please dont miss it on Fox,4142,0,0,2020-08-02,10.071302
At the request of Democrats I have delayed the Illegal Immigration Removal Process Deportation for two weeks to see if the Democrats and Republicans can get together and work out a solution to the Asylum and Loophole problems at the Southern Border If not Deportations start,25251,103805,0,2019-06-22,10.755077
RT IvankaTrump TODAY US negotiators join Mexico and Canada in signing USMCA in Mexico City making history and paving the way for massi,5712,0,1,2019-12-12,10.568369
RT JimJordan Kevin ClinesmithWorked for Peter StrzokDeliberately doctored FISA evidenceBragged about being part of the resis,14719,0,0,2020-08-15,10.135027
Republicans love the biggest Tax Cuts Rebuilt Military Choice for Vets saving 2nd Amendment and many other things my Administration has done but what they love beyond all else is 252 so far Federal Judges not including two great Supreme Court Justices A Big Record,23637,104537,0,2020-05-04,8.822303
Patriots ,17490,72459,0,2020-05-23,9.952667
Massive sections of The Wall are being built at our Southern Border It is going up rapidly and built to the highest standards and specifications of the Border Patrol experts It is actually an amazing structure Our US Military is doing a GREAT job,20816,91835,0,2019-10-02,9.823403
RT SenJohnThune Many small biz who only a few weeks ago were having one of their best years ever are now struggling to keep their doors,2335,0,0,2020-03-20,10.48206
RT realDonaldTrump ,18047,0,0,2020-04-28,11.075645
RT DanHenninger Pelosis decision to open the impeachment dam is starting to look like a blunder Rather than let voters decide Trumps f,5055,0,1,2019-12-07,10.125523
RT BruceLeVell I 100 agree with realDonaldTrump Mail in ballots would create the biggest voter fraud in our nations history We can s,11377,0,0,2020-08-15,9.342332
Landing in Las Vegas now for a Make America Great Again Rally supporting DeanHeller and DannyTarkanian Also doing interview there with seanhannity live on FoxNews Big crowd long lines Will be great MAGA,10566,52840,0,2018-09-21,10.696796
Let New Yorks Finest be New Yorks Finest There is nobody better but they must be allowed to do their job,33933,203830,0,2020-05-30,10.8396435
RT WhiteHouse To date we've shipped out more than 8000 ventilators have an additional 10000 ready to go and 2200 more will be avail,11273,0,0,2020-04-09,9.521903
going to be there for three months and that was seven years ago  we never left When I became President ISIS was going wild Now ISIS is largely defeated and other local countries including Turkey should be able to easily take care of whatever remains Were coming home,25454,117921,0,2018-12-22,10.024818
RT Chicago1Ray We need more amp more jobsDenzelWashington President Trump looks out in the economy he doesn't see ethnicitySheriffC,6579,0,1,2019-12-28,10.228152
Gerry Baker of WSJatLarge  Do you think what youve seen rises to the level of impeachment Ken Starr Clinton Special Prosecutor I dont,12378,50141,0,2019-10-06,10.512366
RT JimJordan Rep Jordan When your focus is attacking Trump you can't do what's best for America,14335,0,0,2019-05-25,10.660385
RT HHSGov Watch this video to learn how you can help prevent the spread of respiratory diseases like the novel coronavirus COVID19 T,3961,0,0,2020-03-12,10.891743
RT marcorubio Back in 2014 while the MaduroRegime was rounding up student protestors for torture amp extrajudicial detention the Obama/Bid,5736,0,0,2020-07-11,9.917557
This should have been taken care of years ago the Trump Administration is taking care of these thugs now,20767,72193,0,2019-07-19,10.315164
Thank you to Wayne Allyn Root for the very nice words President Trump is the greatest President for Jews and for Israel in the history of the world not just America he is the best President for Israel in the history of the worldand the Jewish people in Israel love him,20609,91958,0,2019-08-21,10.524029
